Time,Altitude,Velocity,Drag Force,Resultant Force,Acceleration,Current Total Mass,Total Fuel Remaining,Core Fuel Remaining,SRB Fuel Remaining,Interim Fuel Remaining,Thrust,Down Force,Mach Speed,Air Density 
119.39999999999749,72324.59199708365,1590.2948788846415,-501.86601862581153,29781455.478325684,26.407686999465906,1127757.061000004,836677.061000004,741536.0,66156.63800000398,28984.423,40841476.1266,-11059518.782255689,4.628729184211939,1.846e-05
119.49999999999748,72484.01818292511,1592.9395319046,-503.5369295259741,29793303.898495235,26.446530199585244,1126548.6880000038,835468.6880000039,741330.0,65154.26500000398,28984.423,40841476.1266,-11047668.691175237,4.63642821832257,1.846e-05
119.59999999999748,72643.70941796777,1595.58807758595,-505.21308124883797,29805152.31342396,26.485456813500775,1125340.315000004,834260.3150000039,741124.0,64151.89200000398,28984.423,40841476.1266,-11035818.600094788,4.644138576981341,1.846e-05
119.69999999999747,72803.66609273301,1598.2405242969692,-506.8944913661424,29817000.723094292,26.524467110191043,1124131.942000004,833051.9420000039,740918.0,63149.51900000398,28984.423,40841476.1266,-11023968.509014338,4.651860284507143,1.846e-05
119.79999999999747,72963.8885985831,1600.8968804329484,-508.58117752001084,29828849.127488587,26.56356135979232,1122923.5690000039,831843.569000004,740712.0,62147.14600000398,28984.423,40841476.1266,-11012118.417933887,4.659593365297286,1.846e-05
119.89999999999746,73124.3773277239,1603.5571544163088,-510.27315742329546,29840697.526589137,26.602739833604815,1121715.196000004,830635.196000004,740506.0,61144.77300000398,28984.423,40841476.1266,-11000268.326853437,4.667337843827838,1.846e-05
119.99999999999746,73285.13267320758,1606.2213546967187,-511.97044885992557,29852545.92037815,26.642002804098983,1120506.823000004,829426.8230000039,740300.0,60142.40000000398,28984.423,40841476.1266,-10988418.23577299,4.675093744653961,1.846e-05
120.09999999999745,73446.15502893543,1608.889489751211,-513.6730696852568,29864394.30883777,26.681350544921838,1119298.450000004,828218.4500000039,740094.0,59140.02700000398,28984.423,40841476.1266,-10976568.144692538,4.682861092410258,1.846e-05
120.19999999999744,73607.44478966051,1611.5615680843014,-515.3810378264228,29876242.69195008,26.720783330903288,1118090.077000004,827010.0770000039,739888.0,58137.65400000398,28984.423,40841476.1266,-10964718.053612089,4.69063991181111,1.846e-05
120.29999999999744,73769.00235099051,1614.2375982281076,-517.0943712826893,29888091.06969708,26.76030143806257,1116881.7040000039,825801.704000004,739682.0,57135.28100000398,28984.423,40841476.1266,-10952867.962531637,4.698430227651024,1.846e-05
