Time,Altitude,Velocity,Drag Force,Resultant Force,Acceleration,Current Total Mass,Total Fuel Remaining,Core Fuel Remaining,SRB Fuel Remaining,Interim Fuel Remaining,Thrust,Down Force,Mach Speed,Air Density,Delta_pos 
476.90000000003994,1112687.206989504,6573.461836869828,-0.0,7621837.51955,61.28209112548544,124373.0,34073.0,5086.0,0.0,28987.0,8841520,-1219682.48045,19.14674527042939,0,657.6525941426103
477.00000000003996,1113345.4741736609,6579.601840002263,-0.0,7623857.68945,61.40003132434544,124167.0,33867.0,4880.0,0.0,28987.0,8841520,-1217662.3105499998,19.164611769299793,0,658.2671841568481
477.10000000004,1114004.3571331138,6585.7536763534945,-0.0,7625877.85935,61.51836351231435,123961.0,33661.0,4674.0,0.0,28987.0,8841520,-1215642.14065,19.18251265306782,0,658.8829594529111
477.20000000004,1114663.8570570939,6591.917385318183,-0.0,7627898.02925,61.63708964688295,123755.0,33455.0,4468.0,0.0,28987.0,8841520,-1213621.9707499999,19.20044803601602,0,659.4999239800528
477.30000000004003,1115323.9751388012,6598.093006488042,-0.0,7629918.19915,61.75621169859732,123549.0,33249.0,4262.0,0.0,28987.0,8841520,-1211601.80085,19.21841803299762,0,660.1180817072973
477.40000000004005,1115984.7125754247,6604.280579653159,-0.0,7631938.36905,61.87573165116788,123343.0,33043.0,4056.0,0.0,28987.0,8841520,-1209581.63095,19.236422759440355,0,660.7374366235717
477.5000000000401,1116646.0705681625,6610.480144803318,-0.0,7633958.53895,61.995651501579545,123137.0,32837.0,3850.0,0.0,28987.0,8841520,-1207561.46105,19.254462331350318,0,661.3579927378397
477.6000000000401,1117308.0503222416,6616.691742129338,-0.0,7635978.70885,62.11597326020288,122931.0,32631.0,3644.0,0.0,28987.0,8841520,-1205541.29115,19.272536865315796,0,661.9797540792349
477.7000000000401,1117970.6530469388,6622.915412024429,-0.0,7637998.87875,62.2366989509065,122725.0,32425.0,3438.0,0.0,28987.0,8841520,-1203521.1212499999,19.29064647851119,0,662.6027246971976
477.80000000004014,1118633.8799556005,6629.1511950855465,-0.0,7640019.04865,62.35783061117051,122519.0,32219.0,3232.0,0.0,28987.0,8841520,-1201500.95135,19.30879128870096,0,663.2269086616105
477.90000000004017,1119297.7322656633,6635.399132114767,-0.0,7642039.21855,62.47937029220116,122313.0,32013.0,3026.0,0.0,28987.0,8841520,-1199480.78145,19.326971414243577,0,663.8523100629377
478.0000000000402,1119962.2111986757,6641.659264120672,-0.0,7644059.38845,62.60132005904658,122107.0,31807.0,2820.0,0.0,28987.0,8841520,-1197460.61155,19.34518697409553,0,664.4789330123624
478.1000000000402,1120627.3179803176,6647.931632319743,-0.0,7646079.5583500005,62.72368199071378,121901.0,31601.0,2614.0,0.0,28987.0,8841520,-1195440.44165,19.363438087815368,0,665.1067816419279
478.20000000004023,1121293.0538404223,6654.216278137771,-0.0,7648099.728250001,62.84645818028679,121695.0,31395.0,2408.0,0.0,28987.0,8841520,-1193420.2717499998,19.381724875567762,0,665.7358601046786
478.30000000004026,1121959.420012997,6660.513243211276,-0.0,7650119.89815,62.96965073504597,121489.0,31189.0,2202.0,0.0,28987.0,8841520,-1191400.10185,19.400047458127613,0,666.3661725748028
478.4000000000403,1122626.4177362449,6666.822569388934,-0.0,7652140.06805,63.09326177658864,121283.0,30983.0,1996.0,0.0,28987.0,8841520,-1189379.9319499999,19.418405956884186,0,666.9977232477764
478.5000000000403,1123294.0482525853,6673.144298733029,-0.0,7654160.23795,63.2172934409508,121077.0,30777.0,1790.0,0.0,28987.0,8841520,-1187359.76205,19.43680049384529,0,667.6305163405077
478.6000000000403,1123962.3128086769,6679.478473520902,-0.0,7656180.40785,63.34174787873022,120871.0,30571.0,1584.0,0.0,28987.0,8841520,-1185339.59215,19.455231191641484,0,668.264556091484
478.70000000004035,1124631.2126554379,6685.825136246423,-0.0,7658200.57775,63.46662725521071,120665.0,30365.0,1378.0,0.0,28987.0,8841520,-1183319.4222499998,19.473698173530327,0,668.8998467609184
478.80000000004037,1125300.749048069,6692.184329621472,-0.0,7660220.74765,63.59193375048772,120459.0,30159.0,1172.0,0.0,28987.0,8841520,-1181299.25235,19.492201563400652,0,669.5363926308997
478.9000000000404,1125970.9232460745,6698.556096577431,-0.0,7662240.91755,63.71766955959519,120253.0,29953.0,966.0,0.0,28987.0,8841520,-1179279.0824499999,19.510741485776887,0,670.1741980055411
479.0000000000404,1126641.7365132857,6704.940480266695,-0.0,7664261.0874499995,63.84383689263372,120047.0,29747.0,760.0,0.0,28987.0,8841520,-1177258.91255,19.529318065823414,0,670.8132672111327
479.10000000004044,1127313.1901178819,6711.337524064185,-0.0,7666281.25735,63.97043797490007,119841.0,29541.0,554.0,0.0,28987.0,8841520,-1175238.74265,19.547931429348964,0,671.4536045962931
479.20000000004046,1127985.285332414,6717.747271568887,-0.0,7668301.42725,64.09747504701801,119635.0,29335.0,348.0,0.0,28987.0,8841520,-1173218.5727499998,19.566581702811035,0,672.0952145321238
479.3000000000405,1128658.0234338264,6724.169766605394,-0.0,7670321.59715,64.22495036507046,119429.0,29129.0,142.0,0.0,28987.0,8841520,-1171198.40285,19.58526901332037,0,672.7381014123648
479.4000000000405,1129331.4051066577,6730.601074410478,-0.0,7671714.14145,64.31307805083539,119287.0,28987.0,0.0,0.0,28987.0,8841520,-1169805.85855,19.603993488645465,0,673.381672831302
479.50000000004053,1130004.3181143487,6729.620409410478,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.622743657173405,0,672.9130076910478
479.60000000004055,1130677.1330555398,6728.639744410478,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.619884575540752,0,672.8149411910479
479.7000000000406,1131349.8499302308,6727.659079410478,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.6170254939081,0,672.7168746910478
479.8000000000406,1132022.4687384218,6726.678414410478,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.614166412275445,0,672.6188081910478
479.9000000000406,1132694.989480113,6725.697749410478,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.61130733064279,0,672.5207416910479
480.00000000004064,1133367.4121553039,6724.717084410478,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.608448249010138,0,672.4226751910478
480.10000000004067,1134039.736763995,6723.7364194104775,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.605589167377484,0,672.3246086910478
480.2000000000407,1134711.963306186,6722.7557544104775,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.60273008574483,0,672.2265421910478
480.3000000000407,1135384.091781877,6721.775089410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.599871004112178,0,672.1284756910478
480.40000000004073,1136056.122191068,6720.794424410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.597011922479528,0,672.0304091910479
480.50000000004076,1136728.0545337591,6719.813759410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.594152840846874,0,671.9323426910478
480.6000000000408,1137399.88880995,6718.833094410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.59129375921422,0,671.8342761910478
480.7000000000408,1138071.6250196411,6717.852429410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.588434677581567,0,671.7362096910477
480.8000000000408,1138743.2631628322,6716.871764410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.585575595948914,0,671.6381431910478
480.90000000004085,1139414.8032395232,6715.891099410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.58271651431626,0,671.5400766910478
481.00000000004087,1140086.2452497142,6714.910434410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.579857432683607,0,671.4420101910478
481.1000000000409,1140757.5891934054,6713.929769410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.576998351050953,0,671.3439436910478
481.2000000000409,1141428.8350705963,6712.949104410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.5741392694183,0,671.2458771910477
481.30000000004094,1142099.9828812873,6711.968439410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.571280187785646,0,671.1478106910478
481.40000000004096,1142771.0326254785,6710.987774410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.568421106152993,0,671.0497441910478
481.500000000041,1143441.9843031694,6710.007109410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.56556202452034,0,670.9516776910477
481.600000000041,1144112.8379143605,6709.026444410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.56270294288769,0,670.8536111910478
481.70000000004103,1144783.5934590516,6708.045779410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.559843861255036,0,670.7555446910477
481.80000000004105,1145454.2509372425,6707.065114410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.556984779622383,0,670.6574781910477
481.9000000000411,1146124.8103489336,6706.084449410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.55412569798973,0,670.5594116910478
482.0000000000411,1146795.2716941247,6705.103784410477,-0.0,-333298.61355,-9.80665,33987.0,28987.0,0.0,0.0,28987.0,0,-333298.61355,19.551266616357076,0,670.4613451910477
